week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1,four_week_rolling_avg_shift2
2025-W05,TX Irving,PM,Quality,109.91,,77.189409369,80.653950954,81.960006822,83.421714835,86.974739772,90.730999595,93.636363636,77.4725
2025-W06,TX Irving,PM,Quality,124.18,,85.420944559,81.32780083,85.147590719,89.44527761,94.129660867,97.421502326,99.115044248,86.22749999999999
2025-W07,TX Irving,PM,Quality,104.08,,96.145610278,85.734265734,89.74765244,97.342534028,103.461896938,107.371306663,109.90990991,96.72
2025-W08,TX Irving,PM,Quality,100.96,,105.882352941,94.484760522,95.253604103,106.606465946,114.811807792,120.236509015,124.175824176,106.7125
2025-W09,TX Irving,PM,Quality,100.0,,109.340659341,100.988467875,96.111525134,106.009234991,110.256894718,109.358974312,104.081632653,109.3225
2025-W10,TX Irving,PM,Quality,99.04,,110.14084507,104.844290657,97.105676177,103.709706212,103.819514624,101.992464834,100.961538462,109.7825
2025-W11,TX Irving,PM,Quality,104.63,,107.163323782,106.108202443,97.700522278,102.09995175,101.38993004,100.3670486,100.0,107.30499999999999
2025-W12,TX Irving,PM,Quality,96.26,,100.552486188,106.205673759,97.971911596,100.822204109,99.951618031,99.302066868,99.038461538,101.02
2025-W13,TX Irving,PM,Quality,108.41,,101.187648456,105.169340463,99.359544051,102.419038338,102.822036071,103.597576343,104.62962963,101.1575
2025-W14,TX Irving,PM,Quality,100.93,,100.0,100.519930676,98.723979615,99.899646849,98.865213113,97.730601956,96.261682243,99.9825
2025-W15,TX Irving,PM,Quality,107.69,,102.112676056,101.57480315,100.701227905,103.35066788,104.604772915,106.274585307,108.411214953,102.08500000000001
2025-W16,TX Irving,PM,Quality,103.92,,102.564102564,101.567398119,100.748662076,102.376373752,102.400820005,102.002631317,100.934579439,102.5575
2025-W17,TX Irving,PM,Quality,102.88,,103.294117647,102.825745683,102.12388329,104.476851736,105.540561714,106.528252014,107.692307692,103.3225
2025-W18,TX Irving,PM,Quality,98.33,,105.238095238,103.622047244,102.475097208,104.258945564,104.581072296,104.453483589,103.921568627,105.23750000000001
2025-W19,TX Irving,PM,Quality,88.98,,103.836930456,103.328050713,102.556738824,103.70911609,103.560315421,103.194806761,102.884615385,103.85499999999999
2025-W20,TX Irving,PM,Quality,94.69,,103.023255814,103.571428571,101.613549638,101.371585186,100.244009791,99.197048985,98.333333333,103.205
2025-W21,TX Irving,PM,Quality,95.69,,98.198198198,100.152671756,98.893188836,96.216675006,93.382358519,91.008373928,88.983050847,98.5275
2025-W22,TX Irving,PM,Quality,92.24,,96.043956044,99.092284418,98.031706692,95.607512921,94.158332119,93.929339892,94.690265487,96.22
2025-W23,TX Irving,PM,Quality,89.66,,94.43254818,97.176820208,97.543985639,95.640842174,95.082616831,95.342588114,95.689655172,94.42250000000001
2025-W24,TX Irving,PM,Quality,84.62,,92.872570194,95.342066958,96.448773449,94.269395086,93.373813737,92.859865728,92.24137931,92.89999999999999
2025-W25,TX Irving,PM,Quality,85.96,,93.05856833,93.276108727,95.054728051,92.414240964,91.140506165,90.295748498,89.655172414,93.07000000000001
2025-W26,TX Irving,PM,Quality,93.33,,90.537634409,90.948275862,92.909062896,89.269023196,87.210515946,85.743548213,84.615384615,90.55250000000001
2025-W27,TX Irving,PM,Quality,95.05,,88.120950324,90.462427746,91.518754096,87.961451731,86.469796561,85.919774807,85.964912281,88.11999999999999
2025-W28,TX Irving,PM,Quality,76.92,,88.274336283,90.204678363,91.858675087,89.991565243,90.436469414,91.744562301,93.333333333,88.3925
2025-W29,TX Irving,PM,Quality,90.29,,89.473684211,89.985052317,92.445254573,91.899834983,93.119198362,94.357922671,95.04950495,89.74
2025-W30,TX Irving,PM,Quality,91.35,,87.735849057,87.519025875,89.475211278,86.013780091,83.409128385,80.361121162,76.923076923,87.815
2025-W31,TX Irving,PM,Quality,85.58,,88.861985472,87.577639752,89.63149528,87.696840458,87.521139293,88.295428143,90.291262136,88.89750000000001
2025-W32,TX Irving,PM,Quality,86.41,,88.349514563,88.748019017,89.965274416,89.150615863,89.821167639,90.740111566,91.346153846,88.4025
2025-W33,TX Irving,PM,Quality,97.12,,86.024096386,88.727858293,89.106444176,87.724640452,87.272395912,86.608173866,85.576923077,86.035
2025-W34,TX Irving,PM,Quality,107.29,,88.405797101,87.560581583,88.580123008,87.201715188,86.755443874,86.448148248,86.40776699,88.4075
2025-W35,TX Irving,PM,Quality,97.87,,90.120481928,87.942122186,90.266098743,91.172836472,92.986658387,94.995201409,97.115384615,90.11500000000001
2025-W36,TX Irving,PM,Quality,96.91,,93.857493857,92.833876221,93.426294117,97.318759684,101.301325695,104.67430967,107.291666667,94.1
2025-W37,TX Irving,PM,Quality,103.13,,96.977329975,94.049586777,94.249375978,97.531096081,99.287620703,99.273729512,97.872340426,97.17250000000001
2025-W38,TX Irving,PM,Quality,100.0,,99.744245524,94.983277592,94.7617096,97.283119077,97.853697333,97.371551581,96.907216495,99.7975
2025-W39,TX Irving,PM,Quality,100.0,,101.305483029,97.966101695,96.372077836,99.596505964,101.008385707,101.969112115,103.125,101.3
2025-W40,TX Irving,PM,Quality,90.91,,99.480519481,100.341880342,97.087653971,99.75892822,100.39899223,100.387718054,100.0,99.47749999999999
2024-W12,TX Irving,PM,Shipping,92.78,,,,95.918367347,95.918367347,95.918367347,95.918367347,95.918367347,91.95
2024-W13,TX Irving,PM,Shipping,93.75,,,,95.918367347,95.918367347,95.918367347,95.918367347,95.918367347,93.935
2024-W14,TX Irving,PM,Shipping,86.36,,,,95.296523517,94.672131148,94.045174538,93.41563786,92.783505155,93.55
2024-W15,TX Irving,PM,Shipping,92.5,,93.650793651,,94.991789819,94.306930693,93.869096935,93.682460515,93.75,93.6
2024-W16,TX Irving,PM,Shipping,89.66,,92.34828496,,93.402545211,91.312542838,89.534476724,87.935034803,86.363636364,92.2025
2024-W17,TX Irving,PM,Shipping,88.51,,91.277258567,92.292490119,93.317038048,91.576328417,90.709530854,90.860731911,92.5,91.3475
2024-W18,TX Irving,PM,Shipping,90.91,,90.353697749,91.897233202,92.567020367,90.719366033,89.989407001,89.806438124,89.655172414,90.56750000000001
2024-W19,TX Irving,PM,Shipping,77.53,,88.741721854,90.505050505,91.739185525,89.775429285,89.053730035,88.747842773,88.505747126,89.2575
2024-W20,TX Irving,PM,Shipping,85.06,,90.066225166,90.12345679,91.569088326,90.249553185,90.194049167,90.486652977,90.909090909,90.39500000000001
2024-W21,TX Irving,PM,Shipping,98.85,,86.60968661,87.056367432,88.680130229,84.98953365,82.487392792,80.084820484,77.528089888,86.6525
2024-W22,TX Irving,PM,Shipping,90.59,,85.47008547,86.820083682,87.952333082,85.016878551,84.024046526,84.047448713,85.057471264,85.5025
2024-W23,TX Irving,PM,Shipping,86.9,,88.034188034,88.380952381,90.139833004,90.571057223,92.907491787,95.880696798,98.850574713,88.0875
2024-W24,TX Irving,PM,Shipping,101.22,,87.931034483,88.527724665,90.228111205,90.577848123,91.5296973,91.667230101,90.588235294,88.00750000000001
2024-W25,TX Irving,PM,Shipping,88.89,,90.379008746,88.269230769,89.577992758,89.129362699,88.778953824,87.870035865,86.904761905,90.35
2024-W26,TX Irving,PM,Shipping,89.66,,94.378698225,89.883268482,91.821373253,93.854668085,96.144853742,98.490486377,101.219512195,94.39
2024-W27,TX Irving,PM,Shipping,86.21,,91.86746988,91.897233202,91.257723636,91.91043766,91.835871562,90.836734382,88.888888889,91.9
2024-W28,TX Irving,PM,Shipping,77.38,,91.616766467,92.687747036,90.929001519,90.981113105,90.495646069,89.878914933,89.655172414,91.6675
2024-W29,TX Irving,PM,Shipping,82.72,,91.394658754,90.513833992,89.965321417,89.037267167,87.897735085,86.933569623,86.206896552,91.49499999999999
2024-W30,TX Irving,PM,Shipping,88.33,,85.545722714,88.316831683,87.478322589,84.423226384,81.652324269,79.341576698,77.380952381,85.535
2024-W31,TX Irving,PM,Shipping,91.04,,84.07079646,87.64940239,86.562144499,83.759446323,82.278591743,82.017669125,82.716049383,83.9925
2024-W32,TX Irving,PM,Shipping,80.65,,83.333333333,85.416666667,86.829945853,85.2429139,85.436711116,86.729227141,88.333333333,83.66
2024-W33,TX Irving,PM,Shipping,86.96,,84.246575342,85.622317597,87.564459995,87.426802008,88.761471482,90.209276378,91.044776119,84.8675
2024-W34,TX Irving,PM,Shipping,82.43,,85.555555556,84.126984127,86.403662563,84.93588536,84.067560395,82.666705231,80.64516129,85.685
2024-W35,TX Irving,PM,Shipping,88.41,,86.821705426,84.160756501,86.508274139,85.754683207,85.849243398,86.160394851,86.956521739,86.74499999999999
2024-W36,TX Irving,PM,Shipping,82.61,,85.294117647,85.230024213,85.683577516,84.359154127,83.720081175,83.127021092,82.432432432,85.27
2024-W37,TX Irving,PM,Shipping,88.41,,84.671532847,86.284289277,86.203056176,85.957424192,86.495285227,87.304564227,88.405797101,84.6125
2024-W38,TX Irving,PM,Shipping,83.58,,85.053380783,85.365853659,85.510799028,84.628106637,84.175444093,83.556030842,82.608695652,85.10249999999999
2024-W39,TX Irving,PM,Shipping,91.18,,85.409252669,84.951456311,86.07252157,86.132275577,86.70836583,87.434155124,88.405797101,85.465
2024-W40,TX Irving,PM,Shipping,100.0,,85.766423358,85.371702638,85.597801345,85.132935411,84.856307604,84.371064502,83.582089552,85.7525
2024-W41,TX Irving,PM,Shipping,94.44,,86.446886447,86.057692308,86.684167479,87.542056897,88.651583531,89.824917425,91.176470588,86.44500000000001
2024-W42,TX Irving,PM,Shipping,94.03,,90.909090909,89.104116223,89.382657826,92.644499039,95.579955302,98.037130627,100.0,90.7925
2024-W43,TX Irving,PM,Shipping,88.06,,92.446043165,90.144230769,90.417193361,93.380795744,94.890130303,95.149959258,94.444444444,92.3
2024-W44,TX Irving,PM,Shipping,95.31,,94.964028777,92.028985507,91.111086916,93.632737075,94.386327218,94.266206077,94.029850746,94.9125
2024-W45,TX Irving,PM,Shipping,103.08,,94.223826715,91.990291262,90.520315381,91.44356621,90.62725478,89.314822675,88.059701493,94.1325
2024-W46,TX Irving,PM,Shipping,97.06,,92.962962963,93.887530562,91.420127898,92.932169609,93.375572916,94.065649126,95.3125,92.96
2024-W47,TX Irving,PM,Shipping,92.75,,95.057034221,95.812807882,93.663951167,96.933365274,99.179841849,101.282720273,103.076923077,95.12
2024-W48,TX Irving,PM,Shipping,91.18,,95.833333333,95.285359801,94.346654224,96.984486258,97.885804946,97.872787925,97.058823529,95.8775
2024-W49,TX Irving,PM,Shipping,79.41,,96.992481203,95.0,94.022900302,95.258410747,94.768072697,93.758201015,92.753623188,97.05000000000001
2024-W50,TX Irving,PM,Shipping,85.29,,95.925925926,94.513715711,93.452963252,93.620600285,92.615006614,91.696921646,91.176470588,96.01750000000001
2024-W51,TX Irving,PM,Shipping,87.1,,90.10989011,93.034825871,90.642154642,87.926564457,84.695849724,81.872709015,79.411764706,90.1
2024-W52,TX Irving,PM,Shipping,62.5,,87.179487179,91.379310345,89.571764629,86.872419227,85.05475993,84.609617902,85.294117647,87.15750000000001
2025-W01,TX Irving,PM,Shipping,69.12,,85.714285714,88.833746898,89.112061547,86.957294764,86.234238383,86.561529887,87.096774194,85.745
2025-W02,TX Irving,PM,Shipping,70.79,,78.625954198,83.20802005,83.967162747,77.314930988,72.029547171,67.264127803,62.5,78.575
2025-W03,TX Irving,PM,Shipping,96.63,,75.954198473,79.145728643,80.933305193,73.944813433,70.242046735,68.765309653,69.117647059,76.0025
2025-W04,TX Irving,PM,Shipping,92.86,,72.084805654,75.417661098,78.391368414,72.451565645,70.605544855,70.465697418,70.786516854,72.3775
2025-W05,TX Irving,PM,Shipping,106.0,,76.129032258,79.090909091,82.740542918,83.10705969,86.879034833,91.603920958,96.629213483,74.76
2025-W06,TX Irving,PM,Shipping,114.77,,83.430232558,81.063829787,85.240545214,87.466800724,90.660460348,92.627115382,92.857142857,82.35000000000001
2025-W07,TX Irving,PM,Shipping,91.3,,92.021276596,85.236220472,90.215774023,95.47251073,100.130959181,103.411148714,106.0,91.57000000000001
2025-W08,TX Irving,PM,Shipping,86.32,,102.4,92.857142857,95.339022329,102.957835293,108.564013092,112.274691987,114.772727273,102.565
2025-W09,TX Irving,PM,Shipping,105.43,,102.409638554,95.882352941,94.85500115,100.014710883,101.15197036,98.204793132,91.304347826,101.2325
2025-W10,TX Irving,PM,Shipping,97.06,,100.607902736,98.449612403,92.835798722,93.644178354,90.927261823,87.815371349,86.315789474,99.5975
2025-W11,TX Irving,PM,Shipping,98.61,,100.31152648,100.0,95.639608146,98.699562275,99.998253478,102.06674719,105.434782609,99.455
2025-W12,TX Irving,PM,Shipping,99.17,,95.52238806,100.764818356,95.974140528,97.97427086,98.134331778,97.972042348,97.058823529,95.0275
2025-W13,TX Irving,PM,Shipping,112.5,,96.675900277,99.393939394,96.428161489,98.192154039,98.386110926,98.446648795,98.611111111,96.85499999999999
2025-W14,TX Irving,PM,Shipping,105.21,,100.0,96.774193548,97.15113086,98.667010274,98.922769414,99.066508055,99.166666667,100.0675
2025-W15,TX Irving,PM,Shipping,100.0,,101.794871795,99.826689775,100.356921374,104.114849426,106.783434253,109.476874328,112.5,101.835
2025-W16,TX Irving,PM,Shipping,100.0,,103.90625,102.941176471,101.361294969,104.548169434,105.851915068,106.083970929,105.208333333,103.8725
2025-W17,TX Irving,PM,Shipping,97.96,,103.87409201,102.044293015,101.069979924,102.683512704,102.289918187,101.17421521,100.0,104.22
2025-W18,TX Irving,PM,Shipping,90.0,,104.381443299,102.586206897,100.85488482,101.633591504,100.941840243,100.244868435,100.0,104.42750000000001
2025-W19,TX Irving,PM,Shipping,85.86,,100.769230769,102.310231023,100.258783976,100.155911247,99.143609555,98.408919952,97.959183673,100.7925
2025-W20,TX Irving,PM,Shipping,95.0,,96.954314721,100.853242321,98.125300174,96.031053545,93.602684287,91.649405427,90.0,96.99000000000001
2025-W21,TX Irving,PM,Shipping,89.13,,93.367346939,96.434634975,95.614525324,91.949325566,88.956445354,87.021620565,85.858585859,93.45500000000001
2025-W22,TX Irving,PM,Shipping,90.22,,92.191435768,94.772344013,95.488324347,93.179255381,92.597072347,93.415779907,95.0,92.20500000000001
2025-W23,TX Irving,PM,Shipping,83.33,,90.025575448,92.979452055,94.273659934,91.632504327,90.583637135,90.044816342,89.130434783,89.9975
2025-W24,TX Irving,PM,Shipping,84.21,,90.078328982,91.394148021,93.49171677,91.082000388,90.366756935,90.182408448,90.217391304,90.0525
2025-W25,TX Irving,PM,Shipping,78.26,,89.572192513,89.005235602,91.553891988,88.074702261,86.206176882,84.731165728,83.333333333,89.42
2025-W26,TX Irving,PM,Shipping,84.62,,86.720867209,88.028169014,90.077246106,86.506834345,84.989767118,84.310637102,84.210526316,86.7225
2025-W27,TX Irving,PM,Shipping,83.67,,84.010840108,86.809269162,87.763998762,83.243669551,80.978841543,79.49273941,78.260869565,84.005
2025-W28,TX Irving,PM,Shipping,70.87,,82.608695652,84.963768116,87.150402897,83.785238975,83.145473884,83.578119043,84.615384615,82.605
2025-W29,TX Irving,PM,Shipping,87.3,,82.568807339,84.086444008,86.747224752,83.755997684,83.380469162,83.643172046,83.673469388,82.69
2025-W30,TX Irving,PM,Shipping,83.1,,78.507462687,80.384615385,83.040272983,77.595300181,74.619545429,72.436629603,70.873786408,79.355
2025-W31,TX Irving,PM,Shipping,83.8,,81.571815718,81.474820144,84.161571206,82.387106078,83.265681818,84.967231869,87.301587302,81.61500000000001
2025-W32,TX Irving,PM,Shipping,86.52,,81.428571429,81.426202322,83.874101178,82.729426664,83.155797829,83.423570953,83.098591549,81.235
2025-W33,TX Irving,PM,Shipping,100.0,,81.871345029,82.388973966,83.856091752,83.207115049,83.558112212,83.72889614,83.802816901,81.2675
2025-W34,TX Irving,PM,Shipping,93.71,,85.117967332,82.93029872,84.493174018,84.614239503,85.358454238,85.965310231,86.524822695,85.17999999999999
2025-W35,TX Irving,PM,Shipping,93.06,,88.29787234,85.876418663,88.017925117,90.932747541,94.133056626,97.160513384,100.0,88.35499999999999
2025-W36,TX Irving,PM,Shipping,94.48,,90.973451327,89.075630252,89.304572002,92.078769622,93.874221235,94.383169838,93.706293706,91.0075
2025-W37,TX Irving,PM,Shipping,103.6,,93.298059965,90.011750881,90.135851313,92.478762802,93.379539023,93.318536341,93.055555556,93.32249999999999
2025-W38,TX Irving,PM,Shipping,89.36,,95.27145359,91.920374707,91.083933786,93.295021452,94.045168616,94.25164374,94.482758621,95.3125
2025-W39,TX Irving,PM,Shipping,88.89,,96.147110333,95.18213866,93.676649596,97.35633157,99.691932387,101.666877764,103.597122302,96.2125
2025-W40,TX Irving,PM,Shipping,79.59,,95.079086116,95.652173913,92.77887354,94.158989275,93.49516169,91.810801569,89.361702128,95.125
2024-W12,TX Irving,PM,Warehouse,90.23,,,,100.0,100.0,100.0,100.0,100.0,91.33
2024-W13,TX Irving,PM,Warehouse,90.61,,,,100.0,100.0,100.0,100.0,100.0,95.66499999999999
2024-W14,TX Irving,PM,Warehouse,90.84,,,,97.762478485,95.681063123,93.739967897,91.925465839,90.22556391,93.85333333333334
2024-W15,TX Irving,PM,Warehouse,96.62,,92.872340426,,96.12133267,93.481667189,91.785768016,90.86115993,90.613718412,93.0425
2024-W16,TX Irving,PM,Warehouse,89.3,,92.596153846,,94.957521724,92.383217466,91.213835174,90.846225973,90.842490842,92.92
2024-W17,TX Irving,PM,Warehouse,84.51,,92.287467134,93.302990897,95.367065362,94.297420368,94.689382461,95.614052932,96.615384615,92.075
2024-W18,TX Irving,PM,Warehouse,90.32,,91.99318569,92.788461538,94.02429539,92.249940833,91.471827695,90.613137202,89.297658863,91.8425
2024-W19,TX Irving,PM,Warehouse,95.37,,90.452261307,90.443293034,91.974362838,89.123428849,87.316086949,85.74882941,84.511784512,90.3175
2024-W20,TX Irving,PM,Warehouse,86.38,,90.333333333,90.457142857,91.640792524,89.588069689,89.071046276,89.35860243,90.322580645,90.1875
2024-W21,TX Irving,PM,Warehouse,92.75,,89.792387543,91.220068415,92.397466374,91.868136733,92.821758427,94.164479325,95.37366548,89.875
2024-W22,TX Irving,PM,Warehouse,95.32,,89.084507042,90.511363636,91.18788752,89.701790789,88.980407654,87.947360679,86.379928315,89.145
2024-W23,TX Irving,PM,Warehouse,96.38,,91.210762332,89.713617767,91.499589428,90.90492967,91.228940124,91.782720606,92.753623188,91.205
2024-W24,TX Irving,PM,Warehouse,94.7,,92.459605027,90.710059172,92.2660084,92.664720944,93.686209882,94.618200159,95.323741007,92.455
2024-W25,TX Irving,PM,Warehouse,93.29,,92.696122633,92.75014979,93.084790073,94.139230354,95.296007564,96.023318768,96.376811594,92.7075
2024-W26,TX Irving,PM,Warehouse,91.76,,94.78885894,93.48475792,93.413202588,94.365831193,94.935018587,94.959379257,94.699646643,94.7875
2024-W27,TX Irving,PM,Warehouse,90.61,,94.910714286,93.134328358,93.387464743,93.931184762,93.942249042,93.61959139,93.286219081,94.9225
2024-W28,TX Irving,PM,Warehouse,95.59,,94.023193577,94.029850746,93.061459,93.065271688,92.636289789,92.132915493,91.756272401,94.0325
