WEEK_BEGIN,WEEK_NUMBER,WORK_LOCATION,SHIFT_TIME,DEPARTMENT_GROUP,ACTUAL_ATTENDANCE_RATE,GREYKITE_FORECAST,MOVING_AVG_4WEEK_FORECAST,SIX_WEEK_ROLLING_AVG,EXPONENTIAL_SMOOTHING
2/27/25,2025-W10,TX Irving,AM,Production,88.32,88.73936422938458,82.58014,80.07019043,84.28681946
2/27/25,2025-W10,TX Irving,AM,Shipping,89.84,92.08294367262747,90.5482,85.26448059,92.3766098
2/27/25,2025-W10,TX Irving,AM,Warehouse,81.04,84.29679577195478,81.376976,78.55580139,87.02961731
2/27/25,2025-W10,TX Irving,PM,Production,86.94,88.37043650706882,82.67794,79.02635956,82.11968231
2/27/25,2025-W10,TX Irving,PM,Shipping,97.06,101.27332585288696,90.69149,84.28290558,106
2/27/25,2025-W10,TX Irving,PM,Warehouse,94.61,99.11402964071206,92.1875,82.26238251,89.09849548
3/6/25,2025-W11,AZ Phoenix,AM,Production,85.87,85.97561422879669,86.929,81.38185883,93.97875214
3/6/25,2025-W11,AZ Phoenix,AM,Shipping,87.5,92.88365988,87.65743,81.04265594,88.8395462
3/6/25,2025-W11,AZ Phoenix,AM,Warehouse,88.89,92.94816216677167,83.695656,76.75312042,79.78318024
3/6/25,2025-W11,AZ Phoenix,PM,Production,81.17,84.16911733523294,86.86007,81.14784241,91.40271759
3/6/25,2025-W11,AZ Phoenix,PM,Shipping,97.78,98.50334171488254,94.32624,87.7828064,104.2374954
3/6/25,2025-W11,AZ Phoenix,PM,Warehouse,84.44,88.52656574,89.757416,83.9863739,96.55830383
3/6/25,2025-W11,CO Aurora,AM,Production,89.59,92.24639064846451,90.07601,87.1925354,96.96969604
3/6/25,2025-W11,CO Aurora,AM,Shipping,87.5,87.87282533056208,91.304344,87.67123413,88.13461304
3/6/25,2025-W11,CO Aurora,AM,Warehouse,95.83,92.32653308577795,92.22222,83.62369537,105.0870132
3/6/25,2025-W11,CO Aurora,PM,Production,93.46,92.34122552888311,88.93905,82.9233017,85.80232239
3/6/25,2025-W11,CO Aurora,PM,Shipping,100,96.12093576,74.60317,74.74747467,78.59086609
3/6/25,2025-W11,CO Aurora,PM,Warehouse,85.71,88.45164363075348,90.243904,83.24873352,90.45137024
3/6/25,2025-W11,NJ Newark Lister Ave,AM,Production,89.48,92.11996141716351,90.610214,83.75090027,87.2303772
3/6/25,2025-W11,NJ Newark Lister Ave,AM,Shipping,91,92.01714278367156,91.15128,83.84942627,106.0975647
3/6/25,2025-W11,NJ Newark Lister Ave,AM,Warehouse,83.46,87.24690311241612,93.45603,85.94730377,87.59560394
3/6/25,2025-W11,NJ Newark Lister Ave,PM,Production,89.95,92.13233409163385,90.15889,81.14135742,89.58026123
3/6/25,2025-W11,NJ Newark Lister Ave,PM,Shipping,102.11,97.30019966234848,89.632545,81.0945282,88.77545166
3/6/25,2025-W11,NJ Newark Lister Ave,PM,Warehouse,82.31,84.62807914650725,84.88746,77.58112335,80.56410217
3/6/25,2025-W11,NJ Swedesboro Commerce Blvd,AM,Production,91.03,92.23357399378627,87.8937,83.40927887,85.22746277
3/6/25,2025-W11,NJ Swedesboro Commerce Blvd,AM,Shipping,83.33,83.77159371,88.793106,82.53968048,103.2987061
3/6/25,2025-W11,NJ Swedesboro Commerce Blvd,AM,Warehouse,77.38,86.97196329277055,85.3211,81.43939209,88.03211212
3/6/25,2025-W11,NJ Swedesboro Commerce Blvd,PM,Production,92.13,91.63567517758284,88.670166,82.49787903,90.83367157
3/6/25,2025-W11,NJ Swedesboro Commerce Blvd,PM,Shipping,93.75,81.36954389,95.2381,87.02290344,100
3/6/25,2025-W11,NJ Swedesboro Commerce Blvd,PM,Warehouse,70.73,77.23784119299526,77.46479,72.99703217,86.27085876
3/6/25,2025-W11,TX Irving,AM,Production,88.82,89.18368408617167,85.74267,83.11800385,90.29102325
3/6/25,2025-W11,TX Irving,AM,Shipping,88.19,89.74942519908655,101.616165,92.67352295,113.1126862
3/6/25,2025-W11,TX Irving,AM,Warehouse,85.24,85.78492493874327,88.94231,83.45808411,102.9540176
3/6/25,2025-W11,TX Irving,PM,Production,87.5,88.38277082021706,85.6946,82.36914825,89.70558929
3/6/25,2025-W11,TX Irving,PM,Shipping,97.22,94.80458355262205,100.26667,91.74484253,107.1464539
3/6/25,2025-W11,TX Irving,PM,Warehouse,100.51,96.36298985743659,102.75862,89.59777832,114.2105255
3/13/25,2025-W12,AZ Phoenix,AM,Production,86.88,86.73350224384876,92.343254,87.72189331,95.36631775
3/13/25,2025-W12,AZ Phoenix,AM,Shipping,91.03,88.15403373445358,94.520546,87.86325073,112.5
3/13/25,2025-W12,AZ Phoenix,AM,Warehouse,84.35,84.32821684322128,92.0339,83.85416412,106.9879456
3/13/25,2025-W12,AZ Phoenix,PM,Production,85.52,84.97987604041367,90.51826,87.12121582,99.42202759
3/13/25,2025-W12,AZ Phoenix,PM,Shipping,92.65,90.05438563,110.90225,101.6786575,101.2368851
3/13/25,2025-W12,AZ Phoenix,PM,Warehouse,91.67,91.18798413,97.94118,91.74311829,91.22324371
3/13/25,2025-W12,CO Aurora,AM,Production,92.54,92.12920611996645,94.61967,92.9715271,101.2811584
3/13/25,2025-W12,CO Aurora,AM,Shipping,100,94.45568612498141,88.37209,88.23529053,86.47776031
3/13/25,2025-W12,CO Aurora,AM,Warehouse,76,79.63786719,99.40829,92.13483429,91.55584717
3/13/25,2025-W12,CO Aurora,PM,Production,95.33,95.10222869191233,104.155846,95.05582428,194.6428528
3/13/25,2025-W12,CO Aurora,PM,Shipping,100,98.64789157344065,85.96491,82.60869598,110.3434219
3/13/25,2025-W12,CO Aurora,PM,Warehouse,85.71,83.35017135,96.460175,92.26519012,112.7670441
3/13/25,2025-W12,NJ Newark Lister Ave,AM,Production,88.24,91.60983135978087,100.62614,93.33862305,95.16475677
3/13/25,2025-W12,NJ Newark Lister Ave,AM,Shipping,90.74,89.27285727659338,102.35799,91.94407654,108.8021927
3/13/25,2025-W12,NJ Newark Lister Ave,AM,Warehouse,89.47,85.84688006,104.454865,94.4992981,150.3703766
3/13/25,2025-W12,NJ Newark Lister Ave,PM,Production,93.58,93.19695958172129,98.926384,91.62380981,116.6946945
3/13/25,2025-W12,NJ Newark Lister Ave,PM,Shipping,80.99,83.92212524012531,100.72569,92.56572723,135.9380035
3/13/25,2025-W12,NJ Newark Lister Ave,PM,Warehouse,86.58,82.31497407686768,94.495415,86.36363983,123.7974701
3/13/25,2025-W12,NJ Swedesboro Commerce Blvd,AM,Production,89.42,91.07215593849337,94.89267,92.04649353,101.0983734
3/13/25,2025-W12,NJ Swedesboro Commerce Blvd,AM,Shipping,80,77.52306439442847,97.0297,90.532547,103.7129059
3/13/25,2025-W12,NJ Swedesboro Commerce Blvd,AM,Warehouse,86.15,79.94119706303233,94.178085,87.78947449,126.5306091
3/13/25,2025-W12,NJ Swedesboro Commerce Blvd,PM,Production,88.92,90.47429735,97.59095,93.55541992,142.514328
3/13/25,2025-W12,NJ Swedesboro Commerce Blvd,PM,Shipping,83.33,87.54445887565022,105.55556,96.61016846,147.2066193
3/13/25,2025-W12,NJ Swedesboro Commerce Blvd,PM,Warehouse,83.33,77.60539809129791,83.75635,79.36508179,97.84529877
3/13/25,2025-W12,TX Irving,AM,Production,86.48,89.53742409,99.85361,91.8343811,156.6021881
3/13/25,2025-W12,TX Irving,AM,Shipping,88.1,86.48514932953175,115.17857,103.0726242,133.7161713
3/13/25,2025-W12,TX Irving,AM,Warehouse,90.05,86.70368730943275,103.066666,91.9141922,140.6015015
3/13/25,2025-W12,TX Irving,PM,Production,85.18,88.08892407598049,95.507324,90.43782043,146.2316132
3/13/25,2025-W12,TX Irving,PM,Shipping,95,96.29379958193742,112.17391,103.0592728,120.9906769
3/13/25,2025-W12,TX Irving,PM,Warehouse,90.56,93.89903231847113,111.9171,101.948555,154.8872223
3/20/25,2025-W13,AZ Phoenix,AM,Production,89.4,87.08006294280484,90.754395,89.85097504,83.59456635
3/20/25,2025-W13,AZ Phoenix,AM,Shipping,83,82.82108152131987,95.56786,90.68540955,88.29507446
3/20/25,2025-W13,AZ Phoenix,AM,Warehouse,84,79.89779674395363,93.23181,88.73239136,88.80900574
3/20/25,2025-W13,AZ Phoenix,PM,Production,85.79,85.86434623848747,89.53901,89.03785706,86.47342682
3/20/25,2025-W13,AZ Phoenix,PM,Shipping,81.97,84.27600464942513,113.35878,103.9024353,100.6834564
3/20/25,2025-W13,AZ Phoenix,PM,Warehouse,92.68,89.80719317,99.10448,94.30740356,90.99756622
3/20/25,2025-W13,CO Aurora,AM,Production,90,91.43233393217638,95.89844,93.48623657,92.15285492
3/20/25,2025-W13,CO Aurora,AM,Shipping,87.5,95.00238463240974,94.871796,93.65079498,98.98982239
3/20/25,2025-W13,CO Aurora,AM,Warehouse,86.36,80.60981399352303,94.67455,91.5708847,83.04737091
3/20/25,2025-W13,CO Aurora,PM,Production,97.2,96.72631238510294,104.31472,98.36601257,87.61061859
3/20/25,2025-W13,CO Aurora,PM,Shipping,91.67,93.46391036,84.210526,77.52809143,60.99824142
3/20/25,2025-W13,CO Aurora,PM,Warehouse,85.71,85.46100696284797,97.32143,93.78530884,84.375
3/20/25,2025-W13,NJ Newark Lister Ave,AM,Production,88.69,92.31572893,102.41466,96.43688965,93.80698395
3/20/25,2025-W13,NJ Newark Lister Ave,AM,Shipping,88.24,88.22531531766602,103.52564,96.80706787,94.9000473
3/20/25,2025-W13,NJ Newark Lister Ave,AM,Warehouse,83.33,85.60896568095217,103.49397,98.21694183,87.98283386
3/20/25,2025-W13,NJ Newark Lister Ave,PM,Production,87.73,92.15238636231815,99.78426,94.57907867,83.07044983
3/20/25,2025-W13,NJ Newark Lister Ave,PM,Shipping,80.87,80.00590665324123,99.135445,95.48387146,97.01306152
3/20/25,2025-W13,NJ Newark Lister Ave,PM,Warehouse,83.21,87.02230549641153,94.589554,89.35185242,82.05128479
3/20/25,2025-W13,NJ Swedesboro Commerce Blvd,AM,Production,92.07,91.63075451108655,97.22115,92.22038269,90.94986725
3/20/25,2025-W13,NJ Swedesboro Commerce Blvd,AM,Shipping,75,79.90045709482602,102.083336,93.75,94.44260406
3/20/25,2025-W13,NJ Swedesboro Commerce Blvd,AM,Warehouse,84.04,83.90183017922385,94.699646,89.47368622,92.37974548
3/20/25,2025-W13,NJ Swedesboro Commerce Blvd,PM,Production,89.71,89.58914067,101.61535,96.20172119,99.58301544
3/20/25,2025-W13,NJ Swedesboro Commerce Blvd,PM,Shipping,95,94.23225349,100,97.29729462,92.73415375
3/20/25,2025-W13,NJ Swedesboro Commerce Blvd,PM,Warehouse,76.79,79.58039190506626,87.69231,80.32257843,82.81994629
3/20/25,2025-W13,TX Irving,AM,Production,89.87,90.29113176027445,99.139694,92.99205017,93.014328
3/20/25,2025-W13,TX Irving,AM,Shipping,91.94,90.23355049934568,111.659195,104.7008514,104.516243
3/20/25,2025-W13,TX Irving,AM,Warehouse,84.47,86.78894945,101.190475,93.66018677,91.48871613
3/20/25,2025-W13,TX Irving,PM,Production,88.06,87.78639205299748,94.921646,91.40581512,83.26577759
3/20/25,2025-W13,TX Irving,PM,Shipping,106.25,105.40328975732729,112.86549,105.1039734,105.4606018
3/20/25,2025-W13,TX Irving,PM,Warehouse,96.98,94.75713663932109,113.756615,107.9769745,100
3/27/25,2025-W14,AZ Phoenix,AM,Production,85.25,87.78766485686681,93.060394,89.7718811,87.93375397
3/27/25,2025-W14,AZ Phoenix,AM,Shipping,83,83.28804945231371,94.94382,91.66666412,88.52443695
3/27/25,2025-W14,AZ Phoenix,AM,Warehouse,82.27,86.64774340376218,94.1681,89.21568298,88.24649811
3/27/25,2025-W14,AZ Phoenix,PM,Production,87.46,86.97445422118105,88.6174,87.43190765,81.80304718
3/27/25,2025-W14,AZ Phoenix,PM,Shipping,87.5,87.34692345729371,115.26717,107.8048782,107.9784241
3/27/25,2025-W14,AZ Phoenix,PM,Warehouse,89.29,91.69121312136855,101.21951,96.34615326,96.2501297
3/27/25,2025-W14,CO Aurora,AM,Production,87.06,92.11741805459147,98.24833,92.64245605,93.55667877
3/27/25,2025-W14,CO Aurora,AM,Shipping,87.5,82.35301631728258,102.85714,98.30508423,117.1802597
3/27/25,2025-W14,CO Aurora,AM,Warehouse,81.08,87.00232677063481,97.00599,93.51145172,88.93596649
3/27/25,2025-W14,CO Aurora,PM,Production,92.79,96.12002051523251,104.38145,98.34983826,94.05053711
3/27/25,2025-W14,CO Aurora,PM,Shipping,83.33,84.44191558078556,88.679245,81.1764679,90.71001434
3/27/25,2025-W14,CO Aurora,PM,Warehouse,85.71,87.28126487693162,101.85185,94.21965027,91.07550812
3/27/25,2025-W14,NJ Newark Lister Ave,AM,Production,90.28,93.29472356285868,102.587105,96.47396851,92.81806946
3/27/25,2025-W14,NJ Newark Lister Ave,AM,Shipping,89.06,90.46493878358235,103.87514,97.61742401,95.63551331
3/27/25,2025-W14,NJ Newark Lister Ave,AM,Warehouse,86.25,85.70985552402514,100.36232,97.90888977,86.68454742
3/27/25,2025-W14,NJ Newark Lister Ave,PM,Production,87.37,91.19140569,100.10167,94.85287476,93.6142807
3/27/25,2025-W14,NJ Newark Lister Ave,PM,Shipping,86.36,85.84529853698629,101.30246,95.22497559,89.10340118
3/27/25,2025-W14,NJ Newark Lister Ave,PM,Warehouse,91.33,88.91626069605339,97.15909,91.13185883,90.13983154
3/27/25,2025-W14,NJ Swedesboro Commerce Blvd,AM,Production,86.08,92.16966572218897,98.068756,92.18863678,89.77076721
3/27/25,2025-W14,NJ Swedesboro Commerce Blvd,AM,Shipping,92.86,87.57545279025315,100,92.94871521,82.14286041
3/27/25,2025-W14,NJ Swedesboro Commerce Blvd,AM,Warehouse,85.9,89.40087916198115,97.49104,91.20879364,87.95180511
3/27/25,2025-W14,NJ Swedesboro Commerce Blvd,PM,Production,87.84,90.49257161204703,101.383194,94.44799042,92.19735718
3/27/25,2025-W14,NJ Swedesboro Commerce Blvd,PM,Shipping,95,95.61274562577492,106.666664,100.9615402,120
3/27/25,2025-W14,NJ Swedesboro Commerce Blvd,PM,Warehouse,82.14,82.09473542998231,86.53846,82.07546997,80.24917603
3/27/25,2025-W14,TX Irving,AM,Production,91.16,90.89889755731285,101.599884,95.86430359,93.29671478
3/27/25,2025-W14,TX Irving,AM,Shipping,86.29,90.33458566318363,109.09091,105.1355209,96.8800354
3/27/25,2025-W14,TX Irving,AM,Warehouse,85.24,86.61372252624814,100.52425,96.63015747,88.12785339
3/27/25,2025-W14,TX Irving,PM,Production,86.72,88.81228817751143,97.706985,92.35502625,91.85453796
3/27/25,2025-W14,TX Irving,PM,Shipping,105.21,105.38335410380164,112.57485,106.2030106,104.3478241
3/27/25,2025-W14,TX Irving,PM,Warehouse,95.88,96.35290266936101,114.45783,108.3612061,106.2471542
4/3/25,2025-W15,AZ Phoenix,AM,Production,88.59,88.83001770585128,89.94066,88.53279114,83.07198334
4/3/25,2025-W15,AZ Phoenix,AM,Shipping,84,86.31542717534305,94.00545,93.88489532,92.17655182
4/3/25,2025-W15,AZ Phoenix,AM,Warehouse,91.11,89.62321979973692,93.44538,91.17971039,90.38461304
4/3/25,2025-W15,AZ Phoenix,PM,Production,89.17,86.91710217817894,85.41542,85.54309845,79.14945984
4/3/25,2025-W15,AZ Phoenix,PM,Shipping,91.18,89.16955243065475,115.80882,111.3300476,108.9089813
4/3/25,2025-W15,AZ Phoenix,PM,Warehouse,90.24,90.45951010147647,97.935104,96.52509308,90.936203
4/3/25,2025-W15,CO Aurora,AM,Production,88.91,92.48599307722469,95.63388,93.79718018,86.68032837
4/3/25,2025-W15,CO Aurora,AM,Shipping,80,82.02000053369751,109.09091,101.8181839,112.5
4/3/25,2025-W15,CO Aurora,AM,Warehouse,89.47,86.78902947990476,92,94.29657745,90.87271118
4/3/25,2025-W15,CO Aurora,PM,Production,95.54,95.12669679877449,104.6875,99.34318542,93.66246033
4/3/25,2025-W15,CO Aurora,PM,Shipping,91.67,87.51513070085846,88,86.41975403,82.10951996
4/3/25,2025-W15,CO Aurora,PM,Warehouse,85.71,84.82914538125884,97.27273,95.83333588,89.2857132
4/3/25,2025-W15,NJ Newark Lister Ave,AM,Production,89.21,92.89981208737012,98.98173,97.69094086,90.8747406
4/3/25,2025-W15,NJ Newark Lister Ave,AM,Shipping,90.98,89.89072415976446,99.35966,98.69145966,89.37007904
4/3/25,2025-W15,NJ Newark Lister Ave,AM,Warehouse,87.98,87.05243587180604,97.50284,97.54281616,89.98854828
4/3/25,2025-W15,NJ Newark Lister Ave,PM,Production,92.39,91.28372662538077,96.82814,96.19296265,88.45354462
4/3/25,2025-W15,NJ Newark Lister Ave,PM,Shipping,86.83,87.45081065968306,98.18436,95.49217987,90.93214417
4/3/25,2025-W15,NJ Newark Lister Ave,PM,Warehouse,84.11,86.02127959111424,93.71634,92.24441528,88.64289856
4/3/25,2025-W15,NJ Swedesboro Commerce Blvd,AM,Production,87.14,90.58967192773626,95.092255,94.05339813,89.53116608
4/3/25,2025-W15,NJ Swedesboro Commerce Blvd,AM,Shipping,88,90.43962798,94.117645,95.45454407,88.65642548
4/3/25,2025-W15,NJ Swedesboro Commerce Blvd,AM,Warehouse,90.22,88.73013188570661,92.95302,92.03540039,88.09433746
4/3/25,2025-W15,NJ Swedesboro Commerce Blvd,PM,Production,91.56,91.45910161,99.64593,96.30343628,91.01744843
4/3/25,2025-W15,NJ Swedesboro Commerce Blvd,PM,Shipping,96,95.28049869877776,101.666664,100,94.55072784
4/3/25,2025-W15,NJ Swedesboro Commerce Blvd,PM,Warehouse,85.71,84.31914358645834,85.3211,86.39240265,86.30415344
4/3/25,2025-W15,TX Irving,AM,Production,88.65,90.26653508447264,99.81524,95.7556839,88.35758972
4/3/25,2025-W15,TX Irving,AM,Shipping,90.24,87.98398200117681,99.56616,103.5714264,91.34406281
4/3/25,2025-W15,TX Irving,AM,Warehouse,90.19,86.70960447482015,93.72599,95.19393158,87.94901276
4/3/25,2025-W15,TX Irving,PM,Production,89.09,90.20402830380013,96.62689,92.51110077,89.94717407
4/3/25,2025-W15,TX Irving,PM,Shipping,97.03,97.80857478694668,107.75862,108.3955231,97.05882263
4/3/25,2025-W15,TX Irving,PM,Warehouse,94.74,95.82062660308597,109.198425,108.6251068,101.9853897
4/10/25,2025-W16,AZ Phoenix,AM,Production,88.67,89.47063307115134,84.50245,89.93314362,85.25960541
4/10/25,2025-W16,AZ Phoenix,AM,Shipping,93.75,89.35351861211318,89.405685,94.11764526,90.67998505
4/10/25,2025-W16,AZ Phoenix,AM,Warehouse,87.14,86.16483706081972,86.77165,92.58426666,88.74172211
4/10/25,2025-W16,AZ Phoenix,PM,Production,85.39,86.31504524834784,80.93567,85.89030457,81.22675323
4/10/25,2025-W16,AZ Phoenix,PM,Shipping,85.29,88.06262265539596,105.24476,112.8712845,107.50914
4/10/25,2025-W16,AZ Phoenix,PM,Warehouse,86.3,85.30801133949217,89.56044,95.703125,85.369133
4/10/25,2025-W16,CO Aurora,AM,Production,92.09,92.43682891469795,88.343254,94.86125183,89.22107697
4/10/25,2025-W16,CO Aurora,AM,Shipping,100,98.26344744312387,112.5,101.9607849,97.83113861
4/10/25,2025-W16,CO Aurora,AM,Warehouse,88.64,87.2744377,87.83069,95.43726349,95.83333588
4/10/25,2025-W16,CO Aurora,PM,Production,93.46,94.39485132219244,90.13761,100,93.75499725
4/10/25,2025-W16,CO Aurora,PM,Shipping,91.67,96.66601808112534,80.76923,89.61038971,96.94921875
4/10/25,2025-W16,CO Aurora,PM,Warehouse,85.71,85.38366966864608,88.793106,96.95121765,86.66490173
4/10/25,2025-W16,NJ Newark Lister Ave,AM,Production,89.29,92.76860915890182,89.21699,97.860672,89.48091888
4/10/25,2025-W16,NJ Newark Lister Ave,AM,Shipping,86.51,86.32490421937146,89.97107,99.2307663,91.90283203
4/10/25,2025-W16,NJ Newark Lister Ave,AM,Warehouse,85.46,87.18717932169048,86.8,95.30551147,84.78226471
4/10/25,2025-W16,NJ Newark Lister Ave,PM,Production,88.09,90.97939770921302,88.32528,96.43942261,91.28445435
4/10/25,2025-W16,NJ Newark Lister Ave,PM,Shipping,83.12,83.68081781725196,90.46997,99.33774567,100
4/10/25,2025-W16,NJ Newark Lister Ave,PM,Warehouse,86.96,84.57905429674304,85.44,92.86563873,86.77134705
4/10/25,2025-W16,NJ Swedesboro Commerce Blvd,AM,Production,89.47,90.03620816,88.62705,95.15180969,90.78435516
4/10/25,2025-W16,NJ Swedesboro Commerce Blvd,AM,Shipping,84.38,86.25844294594748,85.840706,94.80519104,85.7142868
4/10/25,2025-W16,NJ Swedesboro Commerce Blvd,AM,Warehouse,94.32,91.10483365525928,84.08408,91.75946808,77.38095093
4/10/25,2025-W16,NJ Swedesboro Commerce Blvd,PM,Production,90.37,91.77619157406379,89.15116,97.15220642,91.97519684
4/10/25,2025-W16,NJ Swedesboro Commerce Blvd,PM,Shipping,90.91,91.02651689488457,90.14085,100,93.87193298
4/10/25,2025-W16,NJ Swedesboro Commerce Blvd,PM,Warehouse,81.82,84.16396671876002,81.034485,85.2664566,79.58255768
4/10/25,2025-W16,TX Irving,AM,Production,88.46,90.02865737174264,88.399376,97.08657074,91.0688858
4/10/25,2025-W16,TX Irving,AM,Shipping,95.2,93.38862606,88.18898,101.7266159,88.1889801
4/10/25,2025-W16,TX Irving,AM,Warehouse,86.54,87.88065599899194,84.382286,94.34121704,86.85489655
4/10/25,2025-W16,TX Irving,PM,Production,88.01,90.02916940796428,86.92218,94.43202972,89.38144684
4/10/25,2025-W16,TX Irving,PM,Shipping,97.89,96.80634722,96.12189,107.2834625,100.066864
4/10/25,2025-W16,TX Irving,PM,Warehouse,96.3,95.64507418,99.75728,108.5440292,99.99747467
4/17/25,2025-W17,AZ Phoenix,AM,Production,89.66,90.47616975437133,85.299095,88.79293823,86.20333099
4/17/25,2025-W17,AZ Phoenix,AM,Shipping,88.76,92.32497472771149,90.933334,93.05301666,92.14356232
4/17/25,2025-W17,AZ Phoenix,AM,Warehouse,85.38,86.33679985187696,86.97068,91.15341187,87.1675415
4/17/25,2025-W17,AZ Phoenix,PM,Production,83.77,87.78551985525064,80.54381,84.83354187,83.60777283
4/17/25,2025-W17,AZ Phoenix,PM,Shipping,95.45,93.41064093,103.90071,110.4878082,102.018013
4/17/25,2025-W17,AZ Phoenix,PM,Warehouse,91.43,90.36428216,89.91597,94.54190826,90.32943726
4/17/25,2025-W17,CO Aurora,AM,Production,93.9,93.39488167704486,90.32592,94.17989349,91.35675812
4/17/25,2025-W17,CO Aurora,AM,Shipping,100,104.23682112419097,106.25,104.0816345,99.33906555
4/17/25,2025-W17,CO Aurora,AM,Warehouse,88.64,91.14149534416558,89.583336,89.74359131,76
4/17/25,2025-W17,CO Aurora,PM,Production,91.86,94.01368910336262,91.87935,100.6666641,93.70178986
4/17/25,2025-W17,CO Aurora,PM,Shipping,100,97.00084579159628,87.5,86.48648834,81.90481567
4/17/25,2025-W17,CO Aurora,PM,Warehouse,87.5,88.98670160189538,89.28571,93.37349701,85.90450287
4/17/25,2025-W17,NJ Newark Lister Ave,AM,Production,91.27,94.38556013,89.071175,95.40825653,88.94746399
4/17/25,2025-W17,NJ Newark Lister Ave,AM,Shipping,86.59,86.95131655,90.60987,96.49243164,91.06969452
4/17/25,2025-W17,NJ Newark Lister Ave,AM,Warehouse,86.24,84.65906372351166,87.574554,93.81368256,91.21338654
4/17/25,2025-W17,NJ Newark Lister Ave,PM,Production,85.76,91.31880973770117,90.97581,95.33713531,92.20147705
4/17/25,2025-W17,NJ Newark Lister Ave,PM,Shipping,83.08,80.90018141424581,91.12272,96.51055908,90.83123016
4/17/25,2025-W17,NJ Newark Lister Ave,PM,Warehouse,82.14,84.50234035351093,86.56958,90.58139801,86.07341766
4/17/25,2025-W17,NJ Swedesboro Commerce Blvd,AM,Production,88.27,92.22341057350089,89.66338,93.59534454,90.15771484
4/17/25,2025-W17,NJ Swedesboro Commerce Blvd,AM,Shipping,87.5,83.62257646500709,84.210526,90.5063324,82.88559723
